datetime_day,ADFS\BASIN_LEVEL\PROCESS_VALUE,ADFS\EFFLUENT_TSS\PROCESS_VALUE,ADFS\INFLUENT_FLOW\PROCESS_VALUE,ADFS\WASTE_FLOW\PROCESS_VALUE,ADFS\WASTE_VACUUM\PROCESS_VALUE,ADFS\CURRENT_MODE,SEPARATOR\WASTE_FLOW\PROCESS_VALUE,SEPARATOR\TANK_LEVEL\PROCESS_VALUE,SEPARATOR\CURRENT_MODE,ADFS\INFLUENT_VALVE\POSITION_FB\PROCESS_VALUE,SEPARATOR\SR_CURRENT_MODE,SEPARATOR\INFLUENT_FLOW\PROCESS_VALUE,SEPARATOR\INFLUENT_TANK_LEVEL\PROCESS_VALUE,ADFS\WASTE_PUMP_1\SPEED_OUT,ADFS\SCUM_REMOVAL_MODE,ADFS\BASIN_PH\PROCESS_VALUE,ADFS\INFLUENT_FLOW\TOTAL_FOREVER,ADFS\WASTE_TSS\PROCESS_VALUE,SEPARATOR\INFLUENT_FLOW\TOTAL_FOREVER,SEPARATOR\WASTE_FLOW\TOTAL_FOREVER,ADFS\INFLUENT_FLOW\PID\OUTPUT,ADFS\INFLUENT_TSS\PROCESS_VALUE,ADFS\INFLUENT_TURBIDITY\PROCESS_VALUE,ADFS\EFFLUENT_TURBIDITY\PROCESS_VALUE,ADFS\INHIBIT_WASTE_FLOW
2019-01-11,9.155561714922047,51.76727676,282.4360071029389,14.823066030294358,1.635074732859802,2.1611401977894125,0,0,0,18.672342470827225,0,0,0,4.175509016870273,1.0182082606166376,6.396050552416521,17.044854440937755,150,0,0,14.940139616055847,-0.29785544,85.6048119426626,61.26134334866434,0
2019-01-12,9.212119862514834,51.76727676,277.35646284029553,15.40863699338569,1.7156203315008727,2.154741128563118,0,0,0,18.65190457870099,0,0,0,3.9760325770796974,1.0118091913903433,6.4332007904269926,17.390023092805702,150,0,0,14.910994764397905,-0.29785544,109.12232594582431,146.75335983113555,0
2019-01-13,9.19505036203583,51.76727676,277.64619720522626,15.9747985796225,1.6177953341245928,2.171126105165193,0,0,0,18.65626078137855,0,0,0,3.9368892508143323,1.0225104699860401,6.4066288061848535,17.734468475507793,150,0,0,14.850977198697068,-0.29785544,105.75362730734818,185.311591622361,0
2019-01-14,9.198736239451458,51.76727676,276.3871720078076,15.913358567960561,1.62427464577686,2.166424291780583,0,0,0,18.66414905070211,0,0,0,3.9083822930603223,1.0172183119073934,6.327583015790239,18.08245576159851,150,0,0,14.948856960103543,-0.29785544,107.39080207956606,117.67398013621663,0
2019-01-15,9.260068621568355,51.76727676,291.9878001294538,17.907003021592786,1.9419018987911576,2.1726585223967425,0,0,0,19.26726386915532,0,0,0,4.506980802792321,1.0069226294357185,6.40135994910762,18.426833964860965,150,0,0,15.664886685283305,-0.29785544,112.5669277941245,88.7377813384968,0
2019-01-16,9.817370318028635,51.76727676,689.5888420843845,41.631559078392684,6.556810051097039,2.4341654429760156,0,0,0,43.17432921529246,0,0,0,14.345570239843367,1.1300783162016643,6.495812735605115,18.97635188223752,150,0,0,39.52025246108847,-0.29785544,79.92893296409997,61.090904561882034,0
2019-01-17,10.882915601669573,51.76727676,1015.5852398856011,-0.13871523454482038,0,2,0,0,0,55.89266206722125,0,0,0,0,1.1503894895942333,6.362393581851529,20.365158539059994,150,0,0,51.515992965688874,-0.29785544,54.15450549486106,83.88355383017382,0
2019-01-18,10.261400879062318,51.76727676,572.5493823380345,10.58438525954424,1.5435550591221951,2.1024299500058135,0,0,0,30.754548113006045,0,0,0,3.3510056970119755,1.6266713172886873,6.340083637169515,21.49103456795547,150,0,0,26.552686070089525,-0.29785544,61.32188390680793,67.9635218773381,0
2019-01-19,9.563466079299378,51.76727676,369.3616902337793,51.36443321350311,4.710479038660387,2.414151985580557,0,0,0,22.516471144351996,0,0,0,11.927205070062213,1.007384150241293,6.48433737294552,22.105331955106692,150,0,0,19.484214549136578,-0.29785544,102.56404253715739,52.24369814152742,0
2019-01-20,9.322716957414686,51.76727676,320.89276122433404,26.102380505669437,2.7118520891360967,2.237951281902215,0,0,0,20.87106928817162,0,0,0,6.368583221905703,1.0272077204813674,6.139275613537004,22.578366098383235,150,0,0,17.977757299707577,-0.29785544,99.14435050553631,48.821739020383696,0
2019-01-21,9.18730627400593,51.76727676,320.33716845865206,16.414491472577776,1.987980526206315,2.1614816537768213,0,0,0,20.966575629513287,0,0,0,4.504681049020178,1.238878874222248,6.457985041611909,23.010617812328896,150,0,0,17.771518453148225,-0.29785544,90.08276944305577,47.70909721067395,0
2019-01-22,9.276030663098034,51.76727676,292.24500851648503,24.522737062506106,2.6178754150354693,2.2289801139667405,0,0,0,19.424011701630423,0,0,0,6.12007210140714,1.0224444702872426,6.402030890333179,23.42828098599314,150,0,0,16.179608224913945,-0.29785544,134.16556594003953,50.827514865576234,0
2019-01-23,9.2943070936134209,51.76727676,291.4503771201314,21.094452167217536,2.309459474546142,2.203640169797058,0,0,0,19.109452694871198,0,0,0,5.284526370878642,1.0206431354305983,6.321812798631156,23.831921289567948,150,0,0,15.568355008661394,-0.29785544,107.59213986191952,48.60913434954585,0
2019-01-24,9.276392181324727,51.76727676,283.119134348748,17.686202375040125,2.07775124462375,2.169283554314957,0,0,0,18.85662290109037,0,0,0,4.5669923237962315,1.0070365201209583,6.256841291467783,24.213886460307048,150,0,0,15.29764488587404,-0.29785544,98.60612354939346,49.21784645541638,0
2019-01-25,9.290414128365603,51.76727676,293.16564197691844,19.154482371043667,1.988702769290075,2.1904761904761907,0,0,0,19.146497847903365,0,0,0,4.706261991976278,1.0202337345194488,6.295089731135531,24.594860313357753,150,0,0,15.625501532743183,-0.29785544,115.23108793471889,52.61019245496948,0
2019-01-26,9.255700713312013,51.76727676,290.53703759373883,17.822480878188163,1.8470124302238633,2.1826375159902316,0,0,0,19.200613864365042,0,0,0,4.354343528317246,1.0155250610536108,6.2532682411512965,24.98203293303349,150,0,0,15.79283650590243,-0.29785544,115.53471767539017,54.128001824787184,0
2019-01-27,9.281105604738341,51.76727676,299.3441836734266,18.551998110094196,1.8597357496168159,2.1861262937550876,0,0,0,19.607388821854865,0,0,0,4.470345388998721,1.0079660425630887,6.2187164327538085,25.373285792212467,150,0,0,16.478038338919642,-0.29785544,116.25733894209617,57.64199277402605,0
2019-01-28,9.250303285710544,51.76727676,282.86510140553827,16.11536579247905,1.6188945224063083,2.1604399441340782,0,0,0,18.934916136241853,0,0,0,3.8777351024208566,1.004655493482309,6.035966947643739,25.772592863322277,150,0,0,15.508508019478002,-0.29785544,105.02956449436394,54.916648953532935,0
2019-01-29,9.274702548071412,51.76727676,284.5637164868191,16.931783851628612,1.7802251474068034,2.1731710158434296,0,0,0,18.98585191408376,0,0,0,4.2055568499534015,1.0143872320596459,6.312619285595876,26.139794854842147,150,0,0,15.356978132343896,-0.29785544,102.47433298361544,56.63366161441519,0
2019-01-30,9.288957737790914,51.76727676,280.2251724945469,18.6813559589668,1.8539441783616772,2.1862550960978453,0,0,0,18.87834756451485,0,0,0,4.514094350611532,1.017472335468841,6.162362704633663,26.50540032895224,150,0,0,15.430599971247524,-0.29785544,105.77894823086255,55.80557708702854,0
2019-01-31,9.300327117267168,51.76727676,283.376451236231,18.41985103587454,1.9019307098759393,2.172578484477838,0,0,0,18.92252487893762,0,0,0,4.501019278932961,1.019511911002388,6.126387285525657,26.868095429024404,150,0,0,15.303768491182947,-0.29785544,108.26589969978974,58.90935174508707,0
2019-02-01,9.284283632792755,51.76727676,279.6015646492849,18.558799393879347,1.8540803129173702,2.186688406219065,0,0,0,18.960529252583125,0,0,0,4.499388575088802,1.0152565073079836,6.050163086976067,27.2356731542858,150,0,0,15.498427867850696,-0.29785544,104.35020755522041,62.247793606556804,0
2019-02-02,9.608715095051265,51.76727676,538.2497722345643,63.59860440769195,5.3810801064319005,2.5675171851334033,0,0,0,28.194499092400676,0,0,0,14.493184201328207,1.0131073051380637,5.854996897912734,27.73270863395491,150,0,0,24.779459719753582,-0.29785544,104.3244644240184,51.79201810224863,0
2019-02-03,9.189350777116138,51.76727676,482.0429898473757,35.397508066807305,2.3165031893243437,2.5818471799333045,0,0,0,26.787626956492677,0,0,0,8.038567493112948,1,5.685571129979701,28.334478675908365,150,0,0,23.774380708209367,-0.29785544,48.393567887929535,41.56896732333623,0
2019-02-04,10.22920895,51.76727676,465.5123291,-0.14892772,0,2,0,0,0,25.15030098,0,0,0,0,1,6.51517105,28.93457031,150,0,0,23.30000114,-0.29785544,68.78474426,55.639396669999996,0
2019-02-05,5.659635243516081,51.76727676,20.028723731518827,371.297713428836,12.102884619383083,0.0811491358589905,0,0,0,3.1768076038949298,0,0,0,68.02163213917821,1,6.6328650206329405,29.42648533850292,150,0,0,1.1172370414947923,-0.29785544,5.923098951666476,215.80263563535883,0
2019-02-06,7.477548563932624,51.76727676,138.84758552396346,279.97101066910807,9.140119912510036,0.7225228370279864,0,0,0,9.648711407956595,0,0,0,50.68045615872462,1,8.295032949346018,29.470638229744576,150,0,0,7.010252047437598,-0.29785544,35.13586972037354,302.4417553641136,0
2019-02-07,9.129232897742442,51.76727676,296.32659323165115,15.201232312134302,1.0502107827680234,2.1658139534883722,0,0,0,20.026235043591278,0,0,0,3.5208139534883722,1.0715116279069767,6.968337480126163,29.82720576373314,150,0,0,17.112511821209885,-0.29785544,90.16919627423488,44.80666350450814,0
2019-02-08,9.152095717909303,51.76727676,287.18152343127673,14.299651633305814,1.2214902735912792,2.175813953488372,0,0,0,19.550132346451164,0,0,0,3.8606976744186046,1.0607558139534883,6.843377354339535,30.2198313124093,150,0,0,16.596587393790116,-0.29785544,98.27582353059303,48.12943139850349,0
2019-02-09,9.196224619577448,51.76727676,304.1518501191933,17.107349947779714,1.4159731499465271,2.206625980819529,0,0,0,20.142038000619586,0,0,0,4.533565823888405,1.0136006974716651,6.774610690036036,30.608365648744552,150,0,0,17.149468375552456,-0.29785544,104.60327587776169,50.43376547496542,0
2019-02-10,9.156985734477967,51.76727676,311.34945540970585,16.2766498981351,1.4297936404615743,2.1924776188815254,0,0,0,20.54022408140216,0,0,0,4.426868968724567,1.0143587954888966,6.777574727593303,31.02294324633473,150,0,0,17.582624316000466,-0.29785544,102.09021731199164,50.911407180522616,0
2019-02-11,9.162048115426114,51.76727676,295.2400786124997,15.825146618097895,1.5311270925560982,2.1943378676898035,0,0,0,19.86892353286827,0,0,0,4.31037088710615,1.0072084641320778,6.766656850119172,31.441059091607954,150,0,0,16.91649825527148,-0.29785544,105.06588569110976,52.54573000600919,0
2019-02-12,9.179616807947912,51.76727676,284.6599824586066,16.172580565253458,1.9723527273142658,2.1932333449598884,0,0,0,19.503255754848855,0,0,0,4.7370073247296824,1.0220323218230438,6.697361837415998,31.833929874416928,150,0,0,16.539571148326356,-0.29785544,111.5355322383031,52.313807259237876,0
2019-02-13,9.816197652406116,51.76727676,813.3533317709789,67.36149786827171,11.336377190645855,2.6327171259155913,0,0,0,39.14382679849959,0,0,0,22.638646668991978,1.0081967213114753,6.627011334034415,32.46071393704802,150,0,0,34.469672709579704,-0.29785544,103.40356548568074,47.90089249799965,0
2019-02-14,9.638222565904414,51.76727676,1040.076285575661,48.54037262386069,11.636228890208152,2.517064945636374,0,0,0,47.07016744569917,0,0,0,23.2161753590325,1.010989010989011,6.715588336674225,33.93289876757835,150,0,0,41.81315854871562,-0.29785544,54.7918119517751,37.95927946972789,0
2019-02-15,9.351500158661976,51.76727676,544.2619415813816,9.82701070562947,4.7742567309170205,2.263476187707158,0,0,0,29.051665123245915,0,0,0,10.550793743094726,1.0096528464267023,6.863239171349654,35.01584561204571,150,0,0,25.584550072375997,-0.29785544,52.65435026069431,33.41406270103623,0
2019-02-16,9.309525295201768,51.76727676,417.8366177032603,0,3.4040225683567855,2.23142225840214,0,0,0,24.53288095021863,0,0,0,7.010931503663216,1.2441562972438656,6.709955263515525,35.65459922136353,150,0,0,21.189353646019885,-0.29785544,54.703811204381324,34.8842510007623,0
2019-02-17,9.251393866490698,51.76727676,379.5563513421256,0,3.3325694477906977,2.234825581395349,0,0,0,23.140300712836048,0,0,0,6.792325581395349,1.032906976744186,6.423953561631396,36.20226874440756,150,0,0,19.920802576734882,-0.29785544,65.08350741647035,40.21107274282965,0
2019-02-18,9.22715542084535,51.76727676,359.33337387716165,0,3.2636787188436047,2.216104651162791,0,0,0,22.406592547532558,0,0,0,6.510872093023256,1.0240116279069766,6.3328177822139535,36.72857820731802,150,0,0,19.218971226952906,-0.29785544,69.21461906576977,43.3611329712686,0
2019-02-19,9.23275736394209,51.76727676,328.5426853780528,0,2.9905108776783536,2.2075702075702077,0,0,0,21.2681538854759,0,0,0,5.983254840397698,1.0191290191290192,6.447356520786673,37.236470944045585,150,0,0,18.17936535126868,-0.29785544,81.66517989057328,44.943488077791734,0
2019-02-20,9.22183712226221,51.76727676,304.91185380786044,0,2.9164174557813953,2.2109883720930235,0,0,0,20.40223588395872,0,0,0,5.856395348837209,1.0130813953488371,6.566431572292442,37.66961589881395,150,0,0,17.430046743505233,-0.29785544,41.11690524871977,20.47898821651686,0
2019-02-21,9.283879002463953,51.76727676,321.93031953600814,0,3.934312912698837,2.393779069767442,0,0,0,20.96484391415872,0,0,0,8.451511627906976,1.0109883720930233,5.918591989742442,38.090683264851165,150,0,0,17.868872328998837,-0.29785544,0,0,0
2019-02-22,10.07583661826628,51.76727676,298.45409606849654,0,16.17281407299709,2.7544767441860465,0,0,0,20.007712884398256,0,0,0,30.7425,1.0724418604651162,6.435695188228489,38.522280596361625,150,0,0,17.019593244351743,-0.29785544,0,0,0
2019-02-23,9.210782944432042,51.76727676,292.64422909911985,0,2.7732740444954076,2.1960818509475644,0,0,0,19.87431066528543,0,0,0,5.566155098244391,1.0132542727589815,6.531159540252296,38.89488057155389,150,0,0,16.85071521924776,-0.29785544,0,0,0
2019-02-24,9.182288758017672,51.76727676,299.2253902840344,0,2.6472771059923264,2.2024183234507615,0,0,0,20.163929770962678,0,0,0,5.363794907568887,1.0093012440413904,6.492292404963377,39.277020102142195,150,0,0,17.19259406469015,-0.29785544,0,0,0
2019-02-25,9.207517021746208,51.76727676,304.44798210151777,0,3.0722755117706213,2.2146718595593793,0,0,0,20.54443433336395,0,0,0,6.019938382840203,1.0088356681974073,6.3184799959012965,39.67234331789979,150,0,0,17.509649669984885,-0.29785544,0,0,0
2019-02-26,9.902700338779141,51.76727676,868.5458824030428,0,15.28598603867217,2.7568746003139353,0,0,0,39.73043814936224,0,0,0,27.845764781117378,1.0187198418696588,6.7006652531108655,40.397295154411374,150,0,0,35.56728161009418,-0.29785544,0,0,0
2019-02-27,9.84295860673314,51.76727676,1065.5927070547884,30.757671078356974,9.053462622381977,2.622732558139535,0,0,0,46.370593664931974,0,0,0,19.586976744186046,1.0178488372093024,6.561127492482558,41.96683725293721,150,0,0,41.2146053893436,-0.29785544,0,0,0
2019-02-28,9.891023174138132,51.76727676,594.602063000046,54.24033044535608,7.5340607450561015,2.543166094994477,0,0,0,30.419714986935062,0,0,0,18.682809139003545,1.012906226382187,6.193366344818324,43.122536783400385,150,0,0,26.485210598254753,-0.29785544,0,0,0
2019-03-01,9.814986077287475,51.76727676,428.26106526270206,59.75482838742877,6.331687681480986,2.6286196069310384,0,0,0,24.69615691265845,0,0,0,18.262879404581927,1.0235492499127805,6.433270270530294,43.83134926893476,150,0,0,21.264810214080708,-0.29785544,0,0,0
2019-03-02,10.151890389390188,51.76727676,550.3391856262301,75.70097565523544,7.603840510185443,2.743634461109173,0,0,0,29.160320533325777,0,0,0,22.498488547843273,1.2568306010928962,6.397134197692129,44.48851370261423,150,0,0,25.413033953234507,-0.29785544,0,0,0
2019-03-03,9.539424281104976,51.76727676,465.0991374459783,30.827710484223438,4.5994044817025115,2.341490351081144,0,0,0,26.031269572098932,0,0,0,10.44669844222274,1.004650081376424,6.580745859405952,45.24156259543013,150,0,0,22.5780810150837,-0.29785544,0,0,0
2019-03-04,9.396590621132876,51.76727676,418.166336128884,23.56285467675192,3.2716785196750755,2.2663334108346898,0,0,0,24.33155904673448,0,0,0,7.679667519181586,1.01063706114857,6.341933732453499,45.88786683153395,150,0,0,20.919530672073936,-0.29785544,0,0,0
2019-03-05,9.437074995616463,51.76727676,372.0085421386735,27.633830315649597,3.348669749090275,2.3135499622158924,0,0,0,22.630149272490264,0,0,0,8.432889612276929,1.0119746555833284,6.336647368406673,46.4525392946428,150,0,0,19.369709126223913,-0.29785544,0,0,0
2019-03-06,10.197633594449224,51.76727676,610.8329901508662,96.07958125965355,6.350330247927687,2.745335115968145,0,0,0,31.40201293654595,0,0,0,21.946172179271056,1.240830087775388,6.627741157360344,47.162904370721385,150,0,0,27.75889131861303,-0.29785544,0,0,0
2019-03-07,9.32738177865787,51.76727676,439.9631387853267,23.84347486242502,2.028493616248547,2.1970471983259707,0,0,0,25.123860459269356,0,0,0,4.8387003022552895,1.0184840734712857,6.704686118692746,47.95075974667694,150,0,0,21.529656297568007,-0.29785544,0,0,0
2019-03-08,9.26153442694732,51.76727676,350.19966139863476,20.86479337021575,1.521938740844881,2.171314973981173,0,0,0,28.455525523101795,0,0,0,3.9837455417178274,1.00806875986669,6.4960618039045785,48.5064354012565,150,0,0,25.45249983970824,-0.29785544,0,0,0
2019-03-09,9.315676363746077,51.76727676,343.46778143336996,23.119420574194862,1.4988119316934077,2.1817230554586677,0,0,0,21.43043957085862,0,0,0,4.227124752935705,1.0248808278107198,6.581928956911987,49.015492122480524,150,0,0,18.249029443883853,-0.29785544,0,0,0
2019-03-10,9.77087977316304,51.76727676,331.0256761010462,10.385496020450367,0.715239835697079,2.4429186547189574,0,0,0,21.495359895851855,0,0,0,32.975852438030955,1.2261142790643547,6.499797260335739,49.46117337217794,150,0,0,18.38952663088386,-0.29785544,0,0,0
2019-03-11,9.76874060660873,51.76727676,118.71460764261234,-0.16649466124048132,0,1.3070394698599082,0,0,0,9.951945873667965,0,0,0,39.090216822647214,2,5.422301366541882,49.84419974172935,150,0,0,7.237772567338255,-0.29785544,0,0,0
2019-03-12,9.189064523938038,51.76727676,162.7242373933597,12.391759172554059,0.7363551222198326,1.227040223203906,0,0,0,11.962139250242966,0,0,0,6.604975587072774,1.4082771448500349,5.589876877967915,49.93447179691641,150,0,0,9.320972022009416,-0.29785544,0,0,0
2019-03-13,9.257004015611047,51.76727676,294.7915419576378,16.8837553412,0.8680650907505814,2.1611046511627907,0,0,0,19.98018107738314,0,0,0,3.029825581395349,1.040639534883721,6.351423835821512,50.285874842471515,150,0,0,16.8092502193,-0.29785544,0,0,0
2019-03-14,9.239930210022678,51.76727676,294.84127809585186,18.553082275602396,1.0032145331381557,2.191592045586696,0,0,0,19.858812389890684,0,0,0,3.3617281079195256,1.0272124665658797,6.318155518070706,50.664390312654376,150,0,0,16.811402695310502,-0.29785544,0,0,0
2019-03-15,9.266334807361321,51.76727676,290.5350259878643,17.00471894139202,1.0315606770304686,2.1496685661123385,0,0,0,19.70020749016339,0,0,0,3.1304802884056286,1.0632050238399815,6.5699711034347015,51.04332137772532,150,0,0,16.71050138318758,-0.29785544,0,0,0
2019-03-16,9.336516645693354,51.76727676,311.652572023313,23.376927390270364,1.3486102916373044,2.1963486249200534,0,0,0,20.52804698635909,0,0,0,4.188150473864759,1.0160474446188732,6.533864916221292,51.43169133660271,150,0,0,17.606361048484796,-0.29785544,0,0,0
2019-03-17,9.29969752058437,51.76727676,310.31414785971276,18.91788330156123,1.1195454517089196,2.167868356785673,0,0,0,20.45514078649029,0,0,0,3.424584253983021,1.0263402721246657,6.425623110674497,51.839306004118505,150,0,0,17.51685100227003,-0.29785544,0,0,0
2019-03-18,9.26253554513636,51.76727676,300.05272840622143,17.000286555845207,0.9785262323876257,2.1615398034540907,0,0,0,20.008424840844334,0,0,0,3.0512298656742454,1.0130255277083213,6.466339094416468,52.24241954258359,150,0,0,17.087771316858756,-0.29785544,0,0,0
2019-03-19,9.397581398402721,51.76727676,389.2835911542022,35.464714048320154,1.767410157418886,2.242760786137923,0,0,0,23.29353721190429,0,0,0,5.8969066170484945,1.0081986277474124,6.471913731971159,52.67954971621933,150,0,0,20.07774767080591,-0.29785544,0,0,0
2019-03-20,9.25176512311181,51.76727676,293.4574728652119,16.9119317439136,1.0183336763486248,2.1573347287633,0,0,0,19.851434020770974,0,0,0,3.0082562939705797,1.0208151636723066,6.442330113668818,53.14805835536368,150,0,0,16.94729366100064,-0.29785544,0,0,0
2019-03-21,9.255325850987324,51.76727676,293.22539337675255,17.101455290386674,1.0833364121281543,2.1615885568089315,0,0,0,19.820308163399815,0,0,0,3.1121060588440517,1.0069775555297127,6.359072384887196,53.52564800527678,150,0,0,16.897860400890803,-0.29785544,0,0,0
2019-03-22,9.302917043530233,51.76727676,300.91400898878373,19.258298714940118,1.3345911353988371,2.160406976744186,0,0,0,20.13892226802791,0,0,0,3.520872093023256,1.0219186046511628,6.408018193409302,53.90846813645756,150,0,0,17.272662991423836,-0.29785544,0,0,0
2019-03-23,9.326225414565382,51.76727676,350.75186442651665,22.524777512835048,1.5506082525559626,2.178091749520321,0,0,0,22.0105953372981,0,0,0,4.056340484911914,1.0141868713297284,6.437473203211814,54.340387904736325,150,0,0,18.966341378334786,-0.29785544,0,0,0
2019-03-24,9.212593279490669,51.76727676,330.2994309604448,16.9195794532874,1.0547841021268678,2.1483807198092912,0,0,0,21.280741877215537,0,0,0,2.987499273213559,1.0148845863131577,6.334128703518227,54.81518639414152,150,0,0,18.49734894148904,-0.29785544,0,0,0
2019-03-25,9.340489475959302,51.76727676,359.5172490214675,32.39572879552674,1.9349481734348837,2.249011627906977,0,0,0,23.090763678379652,0,0,0,5.592209302325581,1.0047093023255813,6.310657089772093,55.249068685572674,150,0,0,20.031430508131397,-0.29785544,0,0,0
2019-03-26,9.414401606401745,51.76727676,505.23082692351863,34.776637957711046,2.2472355635738372,2.2488953488372094,0,0,0,27.452592044677324,0,0,0,6.099825581395349,1.014767441860465,6.408171712970349,55.92107270816686,150,0,0,23.9651573791657,-0.29785544,0,0,0
2019-03-27,9.361326722072434,51.76727676,450.319657817988,26.5769348408406,1.9281305908748982,2.212533426345774,0,0,0,25.6302390832316,0,0,0,4.8453668178118825,1.0398790838274619,6.343359110294152,56.558210417270665,150,0,0,22.187432029752937,-0.29785544,0,0,0
2019-03-28,9.28819631469741,51.76727676,381.55072262009,23.251803226154024,1.7170496895911256,2.1848065977465443,0,0,0,23.156352471844002,0,0,0,4.2563596236496695,1.2620513416192356,6.378488199420954,57.1427139311668,150,0,0,19.867052235556976,-0.29785544,0,0,0
2019-03-29,9.415112074303716,51.76727676,349.60335367739196,37.23266989883043,2.2146939868704996,2.2513937282229963,0,0,0,22.016245774559813,0,0,0,6.405749128919861,1.0101626016260163,6.504961313062137,57.674405412976775,150,0,0,18.799570563683506,-0.29785544,0,0,0
2019-03-30,9.541094304498577,51.76727676,323.318090097924,49.73006723368852,2.540273672217641,2.353405725567621,0,0,0,21.095001608515766,0,0,0,8.141048719586552,1.0090006387550083,6.545092891422101,58.14443588302654,150,0,0,18.1523258913019,-0.29785544,0,0,0
2019-03-31,9.23809094509321,51.76727676,320.6205619602265,18.455727605786052,1.2128883154341135,2.1668505720425113,0,0,0,20.947524195562462,0,0,0,3.3108775190196873,1.178523723793484,6.421468260344387,58.568251149168944,150,0,0,18.04717486418433,-0.29785544,0,0,0
2019-04-01,9.252462564170731,51.76727676,310.90641786292974,17.446925450752612,1.2128341714367015,2.1425087108013936,0,0,0,20.620325696891406,0,0,0,3.154413472706156,1.093437862950058,6.489253643094657,58.99436246981243,150,0,0,17.774419504552846,-0.29785544,0,0,0
2019-04-02,9.332208817618024,51.76727676,359.4373732798647,22.212676862905756,2.1420760493746007,2.228035538005923,0,0,0,22.42143404808838,0,0,0,5.367516404389989,1.0236920039486672,6.5392435428436215,59.46091007011556,150,0,0,19.294106380552233,-0.29785544,0,0,0
2019-04-03,9.269218764424506,51.76727676,314.36854401009174,15.978375333001742,1.8034556185046458,2.1953542392566785,0,0,0,20.717561761092334,0,0,0,4.610859465737515,1.0123112659698026,6.5555036149053425,59.92717199691638,150,0,0,17.795348676705576,-0.29785544,0,0,0
2019-04-04,9.262887410925668,51.76727676,305.24601419892565,16.42591265575087,1.8915102211114982,2.206678281068525,0,0,0,20.40808192483043,0,0,0,4.749941927990709,1.0156213704994193,6.551446183614402,60.342688632937865,150,0,0,17.411237158333332,-0.29785544,0,0,0
2019-04-05,9.839303794700621,51.76727676,325.20022149073816,55.61159238299611,3.3572269303205764,2.5542714443347463,0,0,0,21.270179181775944,0,0,0,13.185550844996806,1.0550554619896626,6.569766718847784,60.76385756361345,150,0,0,18.274249617131655,-0.29785544,0,0,0
2019-04-06,10.156139152930724,51.76727676,333.16382682285405,71.13568398862493,14.578474328796817,2.6762673480053425,0,0,0,21.78634538356193,0,0,0,33.02287904302886,1.3232100342604958,6.59870948494919,61.2120253499309,150,0,0,18.731427006109982,-0.29785544,0,0,0
2019-04-07,9.538911826932459,51.76727676,320.53653476068763,36.19441568479122,1.9332583820756142,2.3917184505488125,0,0,0,21.043579498283872,0,0,0,8.482257970846158,1.054358557407515,6.56231170483826,61.65788187383704,150,0,0,18.216104545335387,-0.29785544,0,0,0
2019-04-08,9.254643190642314,51.76727676,304.24002680110056,16.43737690718799,0.9642193308711308,2.2063418316975434,0,0,0,20.480118868240314,0,0,0,3.9094024043208084,1.0042395028747313,6.387711481917649,62.08039610889076,150,0,0,17.844468591798012,-0.29785544,0,0,0
2019-04-09,9.226833580937917,51.76727676,293.2250331050665,15.178269531609269,0.9695609929171264,2.1892676694349267,0,0,0,20.09178798489227,0,0,0,3.723445031651083,1.0175968406992275,6.446499112746385,62.46462378847726,150,0,0,17.482780887237936,-0.29785544,0,0,0
2019-04-10,9.26987707037106,51.76727676,292.8192474587701,17.560431261872715,1.1491385533523024,2.217118634225655,0,0,0,20.081648711924394,0,0,0,4.323093896986237,1.0164334243075315,6.446883348056443,62.83791672737588,150,0,0,17.428047400009874,-0.29785544,0,0,0
2019-04-11,9.288804697586668,51.76727676,292.790663419363,17.00419519593055,1.2066406843359851,2.205272632251321,0,0,0,20.070086875529878,0,0,0,4.302769873991058,1.0083038151094594,6.385776122912723,63.21609695881075,150,0,0,17.4630511726067,-0.29785544,0,0,0
2019-04-12,9.288502696582462,51.76727676,292.34691432216084,17.168821555216027,1.1581238417741,2.2104529616724737,0,0,0,20.01898989932927,0,0,0,4.269628339140534,1.0240418118466899,6.475839773933798,63.59408852801568,150,0,0,17.425830682304877,-0.29785544,0,0,0
2019-04-13,9.292583174849893,51.76727676,294.02042186694035,17.186217168564543,1.2524475478584287,2.2136345159979096,0,0,0,20.105863895468904,0,0,0,4.371697346263283,1.031589338598223,6.3298630717548345,63.98817818163986,150,0,0,17.435869236704026,-0.29785544,0,0,0
2019-04-14,9.292221407762936,51.76727676,299.60693703142283,17.306540824474126,1.4135015455525872,2.209129450026134,0,0,0,20.26768818154887,0,0,0,4.567919159068471,1.0056913874208724,6.340696213975841,64.59660626162204,150,0,0,17.541303444988674,-0.29785544,0,0,0
2019-04-15,9.25492755550691,51.76727676,287.4660837576495,15.754153796802926,1.3090717718644758,2.2025897108349786,0,0,0,19.838936716838926,0,0,0,4.0722331901056785,1.0272326094530253,6.339129271079433,65.25575042112473,150,0,0,17.183352930737428,-0.29785544,0,0,0
2019-04-16,9.219823014902166,51.76727676,285.7510701744214,15.561423832727167,1.3428708811682053,2.198920048771991,0,0,0,19.65290716001974,0,0,0,4.086396098240725,1.0081286651570573,6.50297011175405,65.91488211084422,150,0,0,16.87762316157696,-0.29785544,0,0,0
